feature,train_weighted_corr,valid_weighted_corr,single_feature_valid_r2
feature_105,0.01640954796038707,0.011232745869428401,0.8254070034743072
ts_ema20_feature_232,0.006057650209929773,-0.006389112069753467,0.8254049941842263
ts_lag5_feature_232,0.0060757461243253165,-0.006332041848947248,0.825404731042651
ts_historical_zscore20_feature_113,0.008108431757495368,-0.028095042043119096,0.8254032822598825
ts_minus_ema20_feature_195,0.021799031826193506,-0.008699664103572584,0.8254029965532799
ts_minus_ema20_feature_192,0.021799031826193506,-0.008699664103572584,0.8254029965532799
ts_minus_ema20_feature_193,0.021799031826193506,-0.008699664103572584,0.8254029965532799
ts_minus_ema20_feature_190,0.021799031826193506,-0.008699664103572584,0.8254029965532799
ts_minus_ema20_feature_194,0.021799031857857806,-0.008699664093577777,0.8254029965532343
ts_minus_ema20_feature_189,0.021799031857857806,-0.008699664093577777,0.8254029965532343
ts_minus_ema20_feature_191,0.021799031813446383,-0.00869966437611043,0.8254029965519412
ts_delta5_feature_062,0.003670159805326382,-0.0024352889063724917,0.8254025642746392
feature_238,0.025972744542766872,0.028831609769399226,0.8254022011022115
feature_301,-0.011101688497855467,-0.0050106166209177155,0.8254021987135867
ts_ema5_feature_232,0.006275667753452157,-0.006273787976473662,0.8254016597068845
feature_207,-0.006731513146602109,0.0015088958177819562,0.8254010724105899
ts_delta5_feature_235,0.02531188492674911,0.0027866672748899594,0.8254010074334284
ts_lag1_feature_232,0.006328509162631347,-0.006218406905848565,0.8254008836237132
ts_ema20_feature_236,0.009439443049232788,0.004874358390993858,0.825399917982
feature_232,0.006423461986943337,-0.0061894038998987055,0.8253994104274003
feature_153,0.01227102314187698,0.0073708209100489044,0.8253976071715456
ts_ema5_feature_236,0.009735009988637881,0.00510440352945176,0.8253969636609213
feature_149,-0.025102896058864177,-0.0026963162743555143,0.8253967929352571
feature_236,0.009770029433493917,0.005193411551889041,0.8253966643416784
ts_lag1_feature_236,0.0098312790250127,0.0051663962262454895,0.8253959695333504
feature_195,0.026566250248497524,-0.005390539725408031,0.8253944488852369
feature_192,0.026566250248497524,-0.005390539725408037,0.8253944488852369
feature_193,0.026566250248497538,-0.005390539725408041,0.8253944488852369
feature_190,0.026566250248497524,-0.005390539725408037,0.8253944488852369
feature_194,0.02656625031521552,-0.005390539692669776,0.8253944488849904
feature_189,0.02656625031521552,-0.005390539692669772,0.8253944488849904
feature_191,0.026566250348092818,-0.005390539820781955,0.8253944488840506
feature_304,-0.014517473720469189,-0.009002889573111596,0.825393832999776
feature_163,0.011302087631674083,0.00018842631469300614,0.8253932575528753
feature_048,-0.024351988662781043,-0.0011711744958024508,0.8253928284730332
feature_128,-0.026940916115713268,-0.004425930970759501,0.8253921644842102
feature_106,-0.00409388451586795,0.0001968537575266723,0.8253915963295709
feature_209,0.024696919517450615,-4.176921642120795e-05,0.8253909952344749
ts_lag5_feature_236,0.010294839195501433,0.005049986032452377,0.8253905653580103
feature_026,0.011151721576941142,0.006137879512846923,0.825390008797447
ts_lag5_feature_278,-0.005596331983190427,0.006891514902938072,0.8253894866552227
feature_045,-0.020735693874342962,0.00528404084591325,0.8253839510721293
feature_031,0.014771003223934704,0.011966010759549936,0.8253833073793692
ts_minus_ema20_feature_226,0.020512091038386897,-0.004423866692205443,0.8253813017064284
feature_027,0.01985841555074015,0.016846135365813687,0.8253787707031461
feature_063,-0.005798743623695259,-0.00323144530781398,0.8253750290717532
feature_245,0.014823264381970097,-0.014493733749521289,0.8253735125011676
feature_243,-0.02946311638162332,-0.018750526802662374,0.8253727488627574
ts_ema20_feature_278,-0.006426394755015776,0.006763526303648205,0.8253718203596521
feature_093,0.01575435299396256,-0.02044836755438256,0.825370976418135
ts_ema5_feature_278,-0.006453762627742436,0.0069555602481805225,0.8253709348440719
ts_lag1_feature_278,-0.00653146177381783,0.007019989588188127,0.8253691218324661
feature_100,-0.007475143650618926,-0.004883613837833139,0.8253690365098801
feature_278,-0.006594495448264671,0.0070485158280587405,0.8253676649256518
feature_239,0.014692588710537661,0.011358305828333188,0.8253670080105177
feature_204,-0.004162053305303088,0.009258561566410185,0.825362801936479
ts_minus_ema20_feature_202,0.021034248683978806,-0.007835886185047821,0.825362395469303
ts_rolling_std20_feature_122,0.024667173882489606,-0.0057400161826810115,0.8253612683323395
feature_202,0.025775120824136,-0.0023066842945471326,0.8253591496437386
feature_091,0.018457092675643764,-0.015572793093553106,0.8253549997217509
ts_rolling_std20_feature_111,0.02224551422191204,-0.0019577015557663362,0.825353072006547
feature_290,0.04258497245198681,0.030856822028778094,0.8253476569869533
feature_230,0.013419967358960243,-0.02483710306960486,0.8253454793023849
feature_041,0.00512212329132707,-1.526347572203744e-05,0.8253370951716801
ts_minus_ema20_feature_200,0.023359753768232117,-0.00717456136609699,0.8253302235755428
feature_200,0.02808013116978586,-0.0016226938691654494,0.8253267507440898
feature_292,0.03541764352393317,0.026677811048893958,0.825320493385389
ts_delta5_feature_106,-0.023478449322630112,0.004885656544019956,0.8253054623816993
ts_historical_zscore20_feature_200,0.025997607404811236,-0.00910035262528397,0.8252993007856833
ts_historical_zscore20_feature_199,0.026166282405532756,-0.00920596620173524,0.8252954513233908
feature_016,0.01076217594679985,0.00547273301224751,0.8252918428501738
ts_minus_ema20_feature_199,0.027570432162819757,-0.0074747435662566,0.8252859275615281
ts_historical_zscore20_feature_195,0.02686174355881535,-0.012132551942898471,0.8252847692473702
feature_199,0.03296478745060886,-0.0019538533500011997,0.8252776682168079
feature_289,0.025507395760929513,0.01358416198656484,0.8252565126684291
ts_minus_ema20_feature_011,0.023820785327593956,-0.01695127681787416,0.8252502481517935
ts_minus_ema20_feature_201,0.023820785327593956,-0.01695127681787416,0.8252502481517935
ts_historical_zscore20_feature_202,0.028902805877318367,-0.0090911763286794,0.8252496228697805
ts_historical_zscore20_feature_194,0.029001199424661353,-0.009069740181955555,0.8252485859721332
ts_historical_zscore20_feature_189,0.029131871386544713,-0.009087015740685453,0.8252466052965396
ts_minus_ema20_feature_012,0.02701637974485833,-0.012847374431388415,0.8252441888117492
ts_historical_zscore20_feature_192,0.029709015861644976,-0.00995202479806999,0.8252418168666056
feature_107,0.008705071954959495,-0.004419489823635794,0.8252159231107323
feature_234,0.008016790918656537,0.008492442490418826,0.8252122642404893
feature_233,0.012753415812120942,0.01037419051964913,0.8252090175929323
feature_011,0.03214769250697953,-0.00897701105373672,0.8252075869943455
feature_201,0.03214769250697953,-0.00897701105373672,0.8252075869943455
feature_012,0.03451788311799614,-0.006677017872952501,0.8252045409968848
ts_minus_ema20_feature_203,0.033921038628374596,-0.005473217300618972,0.8251978117843078
feature_210,-0.011065074460802668,0.0011937264194377439,0.8251288578250869
feature_131,-0.006432139858704484,-0.002080664847099769,0.8251151310504706
ts_lag1_feature_131,-0.0066969349761177984,-0.002077212610410012,0.8250954915525199
ts_ema5_feature_131,-0.0066981744327431056,-0.0020701516068980085,0.8250953237154666
ts_ema20_feature_131,-0.006708876359025219,-0.0020469172415907857,0.8250942276671802
ts_lag5_feature_131,-0.00881168914116874,-0.0020639792277946617,0.8249238461903958
feature_040,0.020453694647111952,0.009004445989294488,0.8249214566547419
feature_235,0.01043591603794486,0.007722888823048019,0.8248960632150435
ts_minus_ema20_feature_301,-0.016020979784019874,0.007081114878124625,0.8235090192901553
feature_052,0.0028396065564410366,0.0011847105991711505,-2.943394707244443
